
Dafny program verifier finished with 21 verified, 0 errors
=== GACHA PITY STATE MACHINE ===
HardPity5star:90 | HardPity4star:10 | SoftPityStart:74
Total valid states: 2002

Since5star:0 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:71 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:71 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:71 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:71 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:71 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:71 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:72 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:72 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:72 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:72 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:72 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:72 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:72 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:72 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:72 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:72 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:72 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:73 | Since4star:0 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:73 | Since4star:1 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:73 | Since4star:2 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:73 | Since4star:3 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:73 | Since4star:4 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:73 | Since4star:5 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:73 | Since4star:6 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:73 | Since4star:7 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:73 | Since4star:8 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:73 | Since4star:9 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:no
Since5star:73 | Since4star:10 | Guaranteed:no | SoftPity:no | HardPity5:no | HardPity4:TRIGGER
Since5star:74 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:74 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:74 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:74 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:74 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:74 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:74 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:74 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:74 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:74 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:74 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:75 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:75 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:75 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:75 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:75 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:75 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:75 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:75 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:75 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:75 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:75 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:76 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:76 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:76 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:76 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:76 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:76 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:76 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:76 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:76 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:76 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:76 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:77 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:77 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:77 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:77 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:77 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:77 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:77 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:77 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:77 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:77 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:77 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:78 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:78 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:78 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:78 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:78 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:78 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:78 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:78 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:78 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:78 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:78 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:79 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:79 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:79 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:79 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:79 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:79 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:79 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:79 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:79 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:79 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:79 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:80 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:80 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:80 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:80 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:80 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:80 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:80 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:80 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:80 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:80 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:80 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:81 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:81 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:81 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:81 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:81 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:81 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:81 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:81 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:81 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:81 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:81 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:82 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:82 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:82 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:82 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:82 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:82 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:82 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:82 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:82 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:82 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:82 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:83 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:83 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:83 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:83 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:83 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:83 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:83 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:83 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:83 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:83 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:83 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:84 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:84 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:84 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:84 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:84 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:84 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:84 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:84 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:84 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:84 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:84 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:85 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:85 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:85 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:85 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:85 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:85 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:85 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:85 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:85 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:85 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:85 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:86 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:86 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:86 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:86 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:86 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:86 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:86 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:86 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:86 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:86 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:86 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:87 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:87 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:87 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:87 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:87 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:87 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:87 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:87 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:87 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:87 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:87 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:88 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:88 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:88 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:88 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:88 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:88 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:88 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:88 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:88 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:88 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:88 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:89 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:89 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:89 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:89 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:89 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:89 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:89 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:89 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:89 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:89 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:no
Since5star:89 | Since4star:10 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:no | HardPity4:TRIGGER
Since5star:90 | Since4star:0 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:TRIGGER | HardPity4:no
Since5star:90 | Since4star:1 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:TRIGGER | HardPity4:no
Since5star:90 | Since4star:2 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:TRIGGER | HardPity4:no
Since5star:90 | Since4star:3 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:TRIGGER | HardPity4:no
Since5star:90 | Since4star:4 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:TRIGGER | HardPity4:no
Since5star:90 | Since4star:5 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:TRIGGER | HardPity4:no
Since5star:90 | Since4star:6 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:TRIGGER | HardPity4:no
Since5star:90 | Since4star:7 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:TRIGGER | HardPity4:no
Since5star:90 | Since4star:8 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:TRIGGER | HardPity4:no
Since5star:90 | Since4star:9 | Guaranteed:no | SoftPity:ACTIVE | HardPity5:TRIGGER | HardPity4:no
